DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2007-11-18,717.22,718.0,716.0,715.67,985591
2007-11-19,719.15,720.0,717.0,717.22,942049
2007-11-20,719.93,720.0,718.0,718.38,916053
2007-11-21,720.31,721.0,719.0,719.15,950894
2007-11-24,723.02,723.0,721.0,721.09,967091
2007-11-25,726.89,727.0,724.0,724.18,1063221
2007-11-26,728.82,729.0,727.0,727.27,1265277
2007-11-27,729.98,730.0,729.0,728.82,1017679
2007-11-28,730.75,731.0,730.0,729.98,1039762
2007-12-01,731.53,732.0,731.0,730.75,1215762
2007-12-02,732.69,733.0,716.0,730.75,1187632
2007-12-03,731.53,732.0,716.0,729.21,1009094
2007-12-04,732.69,733.0,715.0,728.82,1262919
2007-12-05,728.82,729.0,715.0,727.66,1100321
2007-12-08,727.66,728.0,713.0,725.34,1158498
2007-12-09,725.34,725.0,711.0,723.02,1235033
2007-12-10,723.02,723.0,709.0,719.93,1367429
2008-01-20,657.29,658.0,657.0,657.29,1551821
2008-01-21,657.29,658.0,657.0,657.29,836064
2008-01-22,663.86,664.0,664.0,663.86,2619887
2008-01-23,671.6,677.0,672.0,675.08,13801598
2008-01-26,688.22,688.0,677.0,683.2,4675643
2008-01-27,687.06,696.0,687.0,687.06,2041812
2008-01-28,690.93,691.0,689.0,689.38,1114685
2008-01-29,693.25,694.0,692.0,692.09,1391968
2008-01-30,693.63,694.0,693.0,693.25,1490917
2008-02-02,694.41,695.0,694.0,694.02,1499195
2008-02-03,695.57,696.0,695.0,695.18,1435053
2008-02-04,696.73,697.0,696.0,696.34,1292693
2008-02-05,697.5,698.0,697.0,697.11,1285404
2008-02-12,697.11,698.0,697.0,697.11,1235767
2008-02-13,697.11,698.0,697.0,697.11,1860825
2008-02-16,697.11,698.0,683.0,696.34,4076783
2008-02-17,698.27,698.0,682.0,695.18,883266
2008-02-18,695.18,695.0,682.0,693.63,936962
2008-02-19,680.1,686.0,680.0,685.9,1116551
2008-02-20,672.37,685.0,672.0,685.13,89157
2008-02-27,671.6,685.0,672.0,684.74,42168
2008-03-01,671.21,684.0,671.0,683.97,87734
2008-03-02,670.44,684.0,670.0,683.97,27577
2008-03-03,670.44,684.0,670.0,683.58,51117
2008-03-04,670.05,684.0,670.0,683.58,16386
2008-03-05,670.05,683.0,670.0,683.2,65656
2008-03-09,669.66,683.0,670.0,682.81,65128
2008-03-10,669.28,682.0,669.0,681.65,150186
2008-03-11,668.12,681.0,668.0,680.88,98260
2008-03-12,667.34,680.0,667.0,680.1,101723
2008-03-15,666.57,667.0,667.0,666.57,34914
2008-03-16,653.42,653.0,653.0,653.42,12272
2008-03-17,640.66,641.0,641.0,640.66,50072
2008-03-18,627.91,628.0,628.0,627.91,9223
2008-03-24,615.53,616.0,616.0,615.53,2802
2008-03-26,603.55,616.0,604.0,615.53,2553
2008-03-29,603.55,604.0,604.0,603.55,15000
2008-03-30,591.56,592.0,592.0,591.56,23696
2008-04-02,579.96,580.0,580.0,579.96,149385
2008-04-05,568.36,568.0,568.0,568.36,1532655
2008-04-06,557.15,564.0,557.0,564.5,678569
2008-04-07,553.28,553.0,553.0,553.28,2467863
2008-04-08,553.28,554.0,542.0,547.48,1843443
2008-04-09,552.9,553.0,553.0,552.9,2687384
2008-04-12,561.02,561.0,561.0,561.02,4905627
2008-04-13,570.3,571.0,570.0,570.3,2882633
2008-04-14,579.96,580.0,580.0,579.96,3003910
2008-04-15,587.7,588.0,588.0,587.7,2439957
2008-04-16,593.49,594.0,591.0,590.79,1117230
2008-04-19,596.59,597.0,593.0,593.49,922957
2008-04-20,598.52,599.0,598.0,597.75,1673142
2008-04-21,603.55,604.0,602.0,602.39,1630075
2008-04-22,607.03,607.0,605.0,605.09,1159738
2008-04-23,610.89,611.0,609.0,608.57,1128941
2008-06-14,560.63,561.0,446.0,466.68,7499898
2008-06-15,453.53,464.0,453.0,463.58,474513
2008-06-16,450.05,462.0,450.0,462.42,174046
2008-06-17,448.89,462.0,449.0,461.65,140766
2008-06-18,448.12,461.0,448.0,460.88,113459
2008-06-21,451.21,451.0,447.0,448.89,2416394
2008-06-22,450.82,451.0,451.0,450.82,3740885
2008-06-23,454.3,455.0,454.0,454.3,19716246
2008-06-24,458.56,459.0,329.0,458.17,64608687
2008-06-25,463.97,472.0,464.0,465.9,9831791
2008-06-28,471.7,480.0,472.0,472.09,1787319
2008-06-29,481.37,486.0,481.0,480.6,1658178
2008-06-30,491.03,491.0,487.0,486.78,1157948
2008-07-01,492.97,493.0,489.0,489.49,9357047
2008-07-02,497.22,498.0,493.0,496.06,6907242
2008-07-05,502.63,511.0,497.0,498.77,14153350
2008-07-06,506.5,507.0,504.0,504.18,1877392
2008-07-07,511.91,512.0,508.0,507.66,1138224
2008-07-08,515.39,516.0,512.0,511.53,1312048
2008-07-09,521.97,523.0,522.0,521.97,2629172
2008-07-12,533.57,534.0,531.0,531.25,1933882
2008-07-13,539.36,540.0,537.0,537.43,1833117
2008-07-14,545.16,546.0,544.0,544.0,2183736
2008-07-15,552.9,553.0,541.0,552.51,17431582
2008-07-23,463.97,464.0,449.0,452.37,3931987
2008-07-26,453.14,466.0,453.0,454.3,2640261
2008-07-27,467.84,468.0,457.0,461.26,1314821
2008-07-28,474.8,475.0,463.0,463.2,325920
2008-07-29,476.73,477.0,464.0,463.97,147749
2008-08-02,477.89,478.0,467.0,467.45,655681
2008-08-03,481.37,481.0,467.0,480.98,5913404
2008-08-04,483.3,484.0,483.0,482.53,1630731
2008-08-05,483.3,484.0,483.0,482.92,1004788
2008-08-06,483.69,484.0,483.0,483.3,955996
2008-08-09,484.08,484.0,484.0,483.69,1312109
2008-08-10,484.85,485.0,484.0,484.08,936561
2008-08-11,485.24,486.0,485.0,484.85,5897063
2008-08-12,485.24,486.0,485.0,484.85,1019038
2008-08-13,485.24,486.0,485.0,484.85,812305
2008-08-16,485.24,486.0,485.0,485.24,1379624
2008-08-18,485.24,486.0,485.0,485.24,2273767
2008-08-19,487.17,488.0,486.0,486.39,13956653
2008-08-20,487.17,488.0,481.0,486.78,6803558
2008-08-23,487.17,488.0,487.0,486.78,828658
2008-08-24,487.17,488.0,487.0,486.78,835681
2008-08-25,487.17,488.0,487.0,486.78,996993
2008-08-26,488.71,489.0,488.0,487.94,1113684
2008-08-27,487.94,488.0,485.0,487.94,14960575
2008-08-30,487.94,488.0,488.0,487.94,823794
2008-08-31,487.94,488.0,488.0,487.94,1289884
2008-09-01,487.94,488.0,474.0,487.94,3279706
2008-09-02,487.94,488.0,474.0,487.17,1374283
2008-09-03,491.03,491.0,489.0,489.1,1016766
2008-09-06,492.97,493.0,491.0,491.03,1259771
2008-09-07,498.77,499.0,495.0,495.29,1241643
2008-09-08,499.93,500.0,498.0,497.99,1348828
2008-09-09,503.41,504.0,498.0,500.7,17548775
2008-09-10,505.34,506.0,502.0,502.25,768301
2008-09-13,504.95,505.0,503.0,503.02,822881
2008-09-14,504.95,505.0,504.0,503.79,895256
2008-09-15,505.73,506.0,505.0,504.57,927216
2008-09-16,506.5,507.0,505.0,505.34,777145
2008-09-17,506.5,507.0,505.0,505.73,18094037
2008-09-20,507.66,508.0,495.0,506.11,1440163
2008-09-21,508.05,508.0,507.0,506.5,735783
2008-09-23,508.43,509.0,507.0,506.89,15833482
2008-09-24,508.43,509.0,507.0,507.27,665919
2008-09-27,508.43,509.0,508.0,507.66,723208
2008-09-28,508.82,509.0,508.0,508.05,741604
2008-09-29,509.21,510.0,508.0,508.43,846700
2008-09-30,509.59,510.0,509.0,508.82,849784
2008-10-04,509.21,510.0,509.0,508.82,977948
2008-10-05,509.21,510.0,509.0,508.82,872818
2008-10-06,512.69,513.0,510.0,510.37,921591
2008-10-07,514.23,515.0,512.0,511.91,1009381
2008-10-12,508.05,515.0,508.0,512.3,580039
2008-10-13,512.69,513.0,512.0,512.3,653941
2008-10-14,513.07,513.0,513.0,512.69,854609
2008-10-15,513.46,513.0,513.0,513.07,817313
2008-10-18,514.23,515.0,513.0,513.46,710270
2008-10-19,514.23,515.0,514.0,513.85,750660
2008-10-20,514.23,515.0,514.0,513.85,987921
2008-10-21,514.23,515.0,514.0,513.85,578009
2008-10-22,514.62,515.0,514.0,514.23,613470
2008-10-26,514.62,515.0,514.0,514.23,966381
2008-10-27,514.62,515.0,514.0,514.23,766095
2008-10-28,514.62,515.0,514.0,514.23,962726
2008-10-29,499.15,500.0,499.0,499.15,15412038
2008-11-01,499.15,500.0,499.0,499.15,814422
2008-11-02,499.93,500.0,500.0,499.54,795467
2008-11-03,500.31,501.0,500.0,499.93,1021677
2008-11-04,500.7,501.0,500.0,499.93,602923
2008-11-05,500.7,501.0,500.0,499.93,472185
2008-11-08,501.09,501.0,500.0,500.31,2587517
2008-11-09,501.09,501.0,500.0,500.31,465006
2008-11-10,501.47,501.0,501.0,500.7,535862
2008-11-11,501.86,502.0,501.0,501.09,5508338
2008-11-12,501.86,502.0,501.0,501.47,633993
2008-11-15,502.63,503.0,502.0,501.86,656442
2008-11-16,502.63,503.0,502.0,502.25,772542
2008-11-17,503.02,503.0,502.0,502.25,608209
2008-11-18,503.79,504.0,503.0,502.63,519825
2008-11-19,503.41,504.0,503.0,503.02,613346
2008-11-22,503.79,504.0,488.0,503.02,7203410
2008-11-23,503.79,504.0,503.0,503.41,819827
2008-11-24,504.57,505.0,504.0,503.79,743376
2008-11-25,504.95,505.0,504.0,504.18,690697
2008-11-26,504.95,505.0,504.0,504.18,584589
2008-11-29,505.34,506.0,505.0,504.57,698403
2008-11-30,505.34,506.0,505.0,504.95,707065
2008-12-01,506.11,507.0,505.0,505.34,568661
2008-12-02,506.11,506.0,505.0,505.34,568961
2008-12-03,505.73,506.0,505.0,505.34,610828
2008-12-06,505.73,506.0,491.0,494.13,2222994
2008-12-07,506.89,507.0,507.0,496.06,362811
2008-12-08,506.5,507.0,507.0,497.61,417677
2008-12-10,506.89,507.0,507.0,499.15,467419
2008-12-13,506.5,507.0,507.0,500.7,511302
2008-12-14,506.89,507.0,491.0,491.42,15490838
2008-12-15,505.34,506.0,505.0,505.34,2627515
2008-12-16,508.43,509.0,508.0,506.11,504740
2008-12-20,507.27,507.0,507.0,506.5,561848
2008-12-21,508.43,509.0,508.0,506.5,190105
2008-12-22,508.05,508.0,508.0,506.5,239039
2008-12-23,507.66,508.0,491.0,492.19,5406907
2008-12-24,505.73,506.0,506.0,504.57,2304986
2008-12-27,505.34,505.0,505.0,504.57,411740
2008-12-28,512.3,513.0,512.0,505.73,409795
2008-12-29,509.59,510.0,510.0,506.5,457058
2008-12-30,509.59,510.0,510.0,506.89,390669
2008-12-31,509.59,510.0,510.0,507.27,364119
2009-01-03,509.98,510.0,510.0,507.66,410936
2009-01-04,510.37,511.0,510.0,508.05,370614
2009-01-05,510.37,510.0,510.0,508.43,359952
2009-01-10,510.37,511.0,510.0,508.82,356282
2009-01-11,510.37,510.0,510.0,509.21,364861
2009-01-12,511.14,512.0,511.0,509.59,507482
2009-01-13,511.53,512.0,512.0,509.98,332170
2009-01-14,512.3,512.0,512.0,510.37,349904
2009-01-17,512.3,512.0,512.0,510.75,432277
2009-01-18,512.3,513.0,512.0,511.14,365612
2009-01-19,514.23,514.0,499.0,498.77,36465328
2009-01-20,506.5,507.0,507.0,499.93,319878
2009-01-21,506.5,507.0,507.0,500.31,193372
2009-01-24,506.5,507.0,507.0,500.7,207435
2009-01-25,506.5,507.0,507.0,501.47,314299
2009-01-26,506.5,507.0,507.0,502.25,323639
2009-01-27,506.5,507.0,507.0,503.02,355634
2009-01-28,506.5,507.0,507.0,503.41,353910
2009-01-31,506.5,507.0,507.0,503.79,340421
2009-02-01,508.43,508.0,508.0,504.57,356953
2009-02-02,508.43,509.0,508.0,504.95,302828
2009-02-03,508.43,509.0,508.0,505.73,583203
2009-02-04,508.43,509.0,508.0,506.11,356174
2009-02-07,508.43,509.0,508.0,506.5,289787
2009-02-08,508.43,509.0,508.0,506.89,330589
2009-02-09,508.43,509.0,508.0,507.27,341981
2009-02-11,508.43,508.0,508.0,507.27,306852
2009-02-14,511.14,512.0,511.0,507.66,330294
2009-02-15,511.53,512.0,512.0,508.05,340665
2009-02-17,512.3,513.0,512.0,508.82,385910
2009-02-18,512.69,513.0,513.0,509.21,330433
2009-02-21,510.37,512.0,510.0,509.59,315989
2009-02-22,513.46,514.0,513.0,509.59,104336
2009-02-23,514.23,514.0,514.0,509.98,153012
2009-02-25,514.23,515.0,514.0,510.37,179369
2009-02-28,513.46,513.0,513.0,510.75,171756
2009-03-01,514.23,514.0,514.0,511.14,203329
2009-03-02,515.01,515.0,515.0,511.53,197065
2009-03-03,515.78,516.0,516.0,511.91,206662
2009-03-04,515.01,515.0,515.0,512.3,184240
2009-03-07,516.17,517.0,516.0,512.69,206964
2009-03-08,516.55,517.0,517.0,513.07,204870
2009-03-09,516.94,517.0,517.0,513.46,225495
2009-03-10,517.33,518.0,517.0,513.85,242589
2009-03-11,518.49,519.0,518.0,514.23,235536
2009-03-14,518.1,518.0,518.0,514.62,231631
2009-03-16,517.71,518.0,518.0,515.01,178040
2009-03-17,517.33,517.0,517.0,515.01,177870
2009-03-18,518.1,518.0,518.0,515.39,209052
2009-03-25,517.71,518.0,518.0,515.39,87786
2009-03-28,519.26,519.0,519.0,515.39,119354
2009-03-29,519.26,519.0,519.0,516.55,860884
2009-03-30,520.42,521.0,520.0,516.55,118980
2009-03-31,516.55,517.0,517.0,516.55,118432
2009-04-04,520.03,520.0,520.0,516.55,116136
2009-04-05,518.87,519.0,519.0,516.55,155683
2009-04-06,520.42,521.0,520.0,516.94,149454
2009-04-07,520.81,521.0,521.0,517.71,544412
2009-04-08,521.58,522.0,522.0,518.87,872427
2009-04-11,522.74,523.0,523.0,519.65,471328
2009-04-12,523.51,524.0,524.0,520.42,386847
2009-04-13,525.83,526.0,526.0,522.35,892600
2009-04-14,527.77,528.0,528.0,522.74,176910
2009-04-15,528.15,529.0,528.0,523.13,157920
2009-04-18,527.77,528.0,528.0,523.51,196177
2009-04-19,529.7,530.0,530.0,523.9,173329
2009-04-20,529.7,530.0,530.0,526.22,1047523
2009-04-21,531.63,532.0,532.0,526.61,110210
2009-04-22,533.57,534.0,534.0,526.99,146081
2009-04-25,533.57,534.0,534.0,527.38,126651
2009-04-26,535.5,536.0,535.0,527.77,138550
2009-04-27,535.89,536.0,536.0,528.15,165966
2009-04-28,535.5,536.0,535.0,528.93,202151
2009-04-29,536.66,537.0,537.0,529.7,192409
2009-05-02,537.43,537.0,537.0,530.09,150455
2009-05-03,537.82,538.0,538.0,530.47,188268
2009-05-04,537.43,538.0,537.0,531.25,211803
2009-05-05,535.5,535.0,535.0,531.63,172724
2009-05-06,537.43,538.0,537.0,532.41,293575
2009-05-09,536.27,537.0,536.0,532.79,221091
2009-05-10,536.66,537.0,537.0,533.18,191822
2009-05-11,536.66,537.0,537.0,533.57,210615
2009-05-12,535.5,535.0,535.0,533.57,156293
2009-05-13,535.5,536.0,535.0,533.95,291277
2009-05-16,535.5,536.0,535.0,533.95,169085
2009-05-17,535.5,535.0,535.0,533.95,182462
2009-05-18,535.5,535.0,535.0,533.95,216737
2009-05-19,535.11,535.0,535.0,533.95,197203
2009-05-20,535.5,536.0,535.0,533.95,208792
2009-05-23,535.11,535.0,535.0,533.95,319774
2009-05-24,535.89,536.0,536.0,534.34,278390
2009-05-25,518.49,535.0,518.0,534.34,214482
2009-05-26,536.27,537.0,536.0,534.34,225771
2009-05-27,535.89,536.0,536.0,534.34,190864
2009-05-30,535.5,536.0,535.0,534.34,213140
2009-05-31,535.11,535.0,535.0,534.34,223599
2009-06-01,535.5,535.0,535.0,534.34,203994
2009-06-02,535.89,536.0,536.0,534.34,210117
2009-06-03,535.5,536.0,535.0,534.34,193814
2009-06-06,535.5,535.0,535.0,534.34,210996
2009-06-07,536.27,536.0,536.0,534.34,230100
2009-06-08,536.27,536.0,536.0,534.34,228950
2009-06-09,535.89,536.0,536.0,534.34,236844
2009-06-10,535.5,535.0,535.0,534.34,176194
2009-06-13,536.27,537.0,536.0,534.34,203975
2009-06-14,535.89,536.0,536.0,534.34,230853
2009-06-15,535.5,536.0,535.0,534.34,207918
2009-06-16,536.27,536.0,536.0,534.34,190456
2009-06-17,536.27,536.0,536.0,534.34,54569
2009-11-17,590.79,659.0,553.0,600.84,13550261
2009-11-18,616.69,617.0,580.0,582.67,3786429
2009-11-21,576.1,576.0,563.0,582.28,43387
2009-11-22,562.18,562.0,562.0,582.28,9344
2009-11-23,562.18,564.0,562.0,562.18,4269967
2009-11-24,553.28,571.0,546.0,553.28,4500944
2009-11-25,543.23,571.0,541.0,555.6,3105773
2009-11-29,536.27,536.0,536.0,554.06,211589
2009-11-30,534.73,535.0,535.0,553.28,124133
2009-12-01,533.95,534.0,534.0,552.12,156381
2009-12-02,533.18,547.0,533.0,533.18,4871451
2009-12-05,517.33,534.0,515.0,529.7,774947
2009-12-07,513.07,541.0,513.0,530.47,1044470
2009-12-08,520.03,520.0,512.0,526.99,502410
2009-12-09,508.82,509.0,509.0,523.9,438035
2009-12-12,505.73,529.0,506.0,508.05,11320990
2009-12-13,503.02,510.0,491.0,505.73,453679
2009-12-14,488.33,506.0,488.0,500.31,808314
2009-12-15,482.92,483.0,483.0,492.58,1108619
2009-12-16,475.96,501.0,476.0,488.33,676720
2009-12-19,471.32,471.0,471.0,487.55,116224
2009-12-20,477.12,505.0,477.0,498.77,2339424
2009-12-21,512.69,514.0,491.0,499.15,404823
2009-12-22,483.3,501.0,482.0,496.45,441409
2009-12-23,479.44,500.0,479.0,495.67,147219
2009-12-28,478.66,500.0,479.0,495.29,81329
2009-12-29,478.28,499.0,478.0,492.97,400000
2009-12-30,475.96,493.0,476.0,490.65,440828
2010-01-02,497.99,508.0,478.0,493.35,799224
2010-01-03,508.05,508.0,477.0,493.74,508603
2010-01-04,477.5,478.0,477.0,492.58,181941
2010-01-05,475.57,476.0,476.0,491.03,229995
2010-01-06,474.02,491.0,474.0,486.39,11308428
2010-01-09,479.44,479.0,469.0,483.3,475569
2010-01-10,468.22,476.0,467.0,468.22,2789826
2010-01-11,456.24,464.0,452.0,466.68,274619
2010-01-12,452.76,467.0,450.0,463.2,655605
2010-01-13,448.5,464.0,447.0,462.04,244239
2010-01-16,450.44,462.0,448.0,461.65,116727
2010-01-17,447.73,452.0,446.0,459.33,387749
2010-01-18,443.48,454.0,443.0,457.4,359735
2010-01-19,441.54,456.0,442.0,455.46,360831
2010-01-20,443.86,452.0,440.0,454.3,218132
2010-01-23,440.77,468.0,440.0,453.92,150491
2010-01-24,463.58,470.0,454.0,455.46,388635
2010-01-25,463.97,464.0,453.0,456.24,389681
2010-01-26,452.76,468.0,452.0,456.62,455315
2010-01-27,456.24,472.0,454.0,458.94,666218
2010-01-30,474.8,475.0,474.0,460.88,323011
2010-01-31,476.73,477.0,477.0,462.81,288951
2010-02-01,478.66,479.0,479.0,463.2,78410
2010-02-02,479.05,479.0,479.0,463.97,133812
2010-02-03,480.21,480.0,480.0,465.13,155695
2010-02-06,481.37,481.0,472.0,475.96,1684889
2010-02-07,475.96,482.0,460.0,474.41,492970
2010-02-08,458.17,470.0,458.0,473.64,137077
2010-02-09,467.45,479.0,457.0,472.86,181005
2010-02-10,456.62,464.0,457.0,471.32,325244
2010-02-14,463.97,486.0,460.0,472.09,435455
2010-02-16,483.3,488.0,473.0,474.8,537903
2010-02-17,482.92,487.0,473.0,475.57,391209
2010-02-20,489.87,492.0,472.0,478.28,789011
2010-02-21,494.9,495.0,495.0,479.44,194776
2010-02-22,496.06,496.0,496.0,490.26,1651475
2010-02-23,506.5,507.0,495.0,506.11,2763473
2010-02-24,505.34,524.0,505.0,512.69,1370070
2010-02-27,506.5,513.0,495.0,509.98,629720
2010-02-28,492.19,513.0,492.0,508.82,514303
2010-03-01,498.77,514.0,497.0,508.43,205907
2010-03-02,502.25,513.0,493.0,506.5,439974
2010-03-03,494.9,503.0,489.0,494.13,2076364
2010-03-09,494.9,511.0,495.0,499.15,740475
2010-03-10,515.78,516.0,488.0,499.15,177397
2010-03-13,481.76,498.0,482.0,482.14,4214279
2010-03-14,480.98,499.0,466.0,482.92,300223
2010-03-15,496.45,499.0,470.0,484.08,324349
2010-03-16,468.61,486.0,467.0,480.21,694518
2010-03-17,468.22,479.0,464.0,478.66,345614
2010-03-27,478.66,495.0,479.0,478.66,325750
2010-03-28,493.35,495.0,491.0,479.44,108233
2010-03-29,494.9,496.0,495.0,479.82,73960
2010-03-30,496.45,496.0,496.0,480.21,50958
2010-03-31,496.83,497.0,497.0,480.6,46856
2010-04-03,497.22,497.0,497.0,481.37,110873
2010-04-04,497.99,498.0,498.0,482.53,187017
2010-04-05,499.15,499.0,499.0,488.71,933709
2010-04-06,505.73,506.0,506.0,505.73,2531336
2010-04-07,523.13,523.0,523.0,523.13,2621462
2010-04-10,541.3,541.0,541.0,541.3,2547792
2010-04-11,560.24,560.0,560.0,560.24,2803657
2010-04-12,579.58,580.0,580.0,579.58,3120029
2010-04-13,599.68,600.0,600.0,599.68,40039112
2010-04-14,620.56,621.0,579.0,618.24,58264836
2010-04-17,597.36,598.0,597.0,596.97,3318798
2010-04-18,617.85,618.0,618.0,617.85,16330747
2010-04-19,639.12,639.0,639.0,639.12,12568664
2010-04-20,661.16,661.0,661.0,661.16,7126792
2010-04-21,680.1,680.0,642.0,672.76,32904894
2010-04-24,657.29,696.0,650.0,690.16,19707924
2010-04-25,709.49,709.0,666.0,682.42,5870557
2010-04-26,658.84,673.0,659.0,658.84,28797040
2010-04-27,636.03,636.0,636.0,636.03,3772401
2010-04-28,613.99,615.0,614.0,613.99,49697018
2010-05-01,595.81,635.0,596.0,619.01,2140276
2010-05-02,636.8,637.0,597.0,605.09,2181513
2010-05-03,585.76,599.0,584.0,589.24,2071350
2010-05-04,576.87,588.0,569.0,570.3,3575307
2010-05-05,550.96,557.0,551.0,550.58,2866542
2010-05-08,552.12,570.0,552.0,553.28,405293
2010-05-09,572.62,573.0,573.0,553.67,57233
2010-05-10,573.0,573.0,573.0,554.44,113346
2010-05-11,573.78,574.0,574.0,555.99,183423
2010-05-12,575.32,575.0,575.0,558.7,370872
2010-05-15,578.03,578.0,578.0,559.08,52372
2010-05-16,578.42,578.0,578.0,559.47,35077
2010-05-18,578.8,579.0,579.0,574.94,2034269
2010-05-19,595.04,595.0,595.0,595.04,2517018
2010-05-22,615.53,616.0,616.0,615.53,42793841
2010-05-23,616.31,619.0,600.0,613.99,5051568
2010-05-24,635.25,635.0,635.0,635.25,6125993
2010-05-25,657.29,657.0,657.0,637.57,259902
2010-05-26,659.61,660.0,660.0,659.61,2550000
2010-05-29,677.01,680.0,650.0,667.73,17115325
2010-05-30,645.69,657.0,645.0,646.08,5025635
2010-05-31,646.46,669.0,646.0,667.73,9278733
2010-06-01,668.5,691.0,669.0,688.61,8685690
2010-06-02,685.52,713.0,677.0,703.69,7606660
2010-06-06,721.09,728.0,706.0,725.73,2999291
2010-06-07,746.22,751.0,727.0,740.81,15381003
2010-06-08,746.99,747.0,716.0,726.11,3728439
2010-06-09,714.13,714.0,701.0,701.75,5618780
2010-06-12,684.74,726.0,685.0,717.61,3815405
2010-06-13,723.02,733.0,716.0,721.09,1570212
2010-06-14,730.75,738.0,727.0,733.85,6406145
2010-06-15,734.62,759.0,735.0,753.95,7084980
2010-06-16,746.22,746.0,728.0,732.69,4220617
2010-06-19,730.75,731.0,711.0,723.02,1961185
2010-06-20,719.93,735.0,700.0,716.83,2550627
2010-06-21,707.94,725.0,692.0,698.27,19858198
2010-06-22,700.98,723.0,701.0,721.09,8780924
2010-06-23,736.94,744.0,716.0,729.98,3779768
2010-06-27,730.75,735.0,704.0,706.01,2908256
2010-06-28,695.95,715.0,678.0,688.61,8090889
2010-06-29,669.66,696.0,670.0,682.81,4246937
2010-06-30,682.81,687.0,673.0,682.81,2641794
2010-07-03,656.52,684.0,657.0,678.56,2584206
2010-07-04,675.46,686.0,663.0,673.53,2152409
2010-07-05,657.29,700.0,657.0,687.45,3700729
2010-07-06,700.21,713.0,685.0,709.49,2852003
2010-07-07,707.55,738.0,708.0,729.98,11245414
2010-07-11,729.98,759.0,730.0,758.2,10596959
2010-07-12,750.08,759.0,728.0,733.85,3965672
2010-07-13,704.85,726.0,705.0,716.45,2004595
2010-07-14,696.34,727.0,696.0,711.81,1819735
2010-07-17,697.89,715.0,698.0,709.1,1121926
2010-07-18,689.77,737.0,690.0,725.34,6787403
2010-07-25,743.83,773.0,744.0,759.38,280831
2010-07-26,789.64,790.0,790.0,770.31,920857
2010-07-28,800.98,801.0,801.0,800.98,4453636
2010-07-31,802.66,814.0,790.0,806.03,3732327
2010-08-01,798.46,798.0,793.0,800.14,1744333
2010-08-02,769.89,832.0,770.0,825.78,8535756
2010-08-03,836.7,859.0,832.0,855.19,8524495
2010-08-04,886.29,889.0,850.0,885.45,13001149
2010-08-07,911.93,921.0,910.0,916.97,6491566
2010-08-08,953.53,954.0,949.0,953.53,32765450
2010-08-09,968.66,991.0,954.0,987.99,25361549
2010-08-10,1007.74,1027.0,994.0,1022.45,14212040
2010-08-11,1025.39,1025.0,982.0,997.66,11188600
2010-08-14,966.56,967.0,958.0,959.83,17160418
2010-08-15,928.74,949.0,922.0,924.95,8310976
2010-08-16,921.59,962.0,922.0,951.85,9370820
2010-08-17,961.52,990.0,962.0,987.99,10215219
2010-08-18,990.09,1025.0,988.0,1005.64,7205665
2010-08-21,995.98,996.0,966.0,966.56,4953448
2010-08-22,962.36,978.0,934.0,961.94,1872453
2010-08-23,966.98,1000.0,967.0,983.79,1597886
2010-08-24,971.6,996.0,945.0,969.08,2153878
2010-08-25,966.56,988.0,967.0,975.38,1702421
2010-08-28,966.56,1013.0,959.0,988.83,2596577
2010-08-29,988.83,1028.0,989.0,1024.55,7282733
2010-08-30,1065.32,1065.0,1040.0,1063.21,12862919
2010-08-31,1024.55,1106.0,1025.0,1089.69,13095203
2010-09-04,1130.45,1133.0,1130.0,1132.55,5271116
2010-09-05,1177.52,1178.0,1126.0,1161.55,16087561
2010-09-06,1146.42,1176.0,1120.0,1146.42,7792488
2010-09-07,1129.61,1135.0,1101.0,1112.38,4996759
2010-09-08,1075.82,1121.0,1076.0,1094.73,3367566
2010-09-12,1092.63,1138.0,1073.0,1131.29,5094340
2010-09-13,1155.25,1176.0,1118.0,1159.45,8179842
2010-09-14,1126.25,1172.0,1126.0,1148.52,3485144
2010-09-15,1105.24,1114.0,1103.0,1103.14,11147001
2010-09-18,1065.32,1114.0,1065.0,1089.27,3027321
2010-09-19,1055.65,1073.0,1046.0,1066.58,1572138
2010-09-20,1033.8,1063.0,1025.0,1030.02,2752449
2010-09-21,1029.6,1071.0,991.0,1057.33,2913234
2010-09-22,1075.82,1098.0,1026.0,1071.62,1590988
2010-09-25,1082.55,1105.0,1062.0,1080.44,1089554
2010-09-26,1079.18,1080.0,1038.0,1038.42,2829828
2010-09-27,1008.58,1025.0,1009.0,1027.07,1409677
2010-09-28,1010.68,1049.0,1011.0,1027.49,1472243
2010-09-29,1024.97,1042.0,987.0,1019.09,1221658
2010-10-02,987.57,1008.0,978.0,979.17,2902549
2010-10-03,982.95,1000.0,946.0,975.8,1164329
2010-10-05,949.75,1000.0,950.0,970.76,1726108
2010-10-06,966.56,967.0,932.0,935.04,4774444
2010-10-09,949.75,950.0,898.0,900.58,3456658
2010-10-10,883.35,901.0,874.0,881.25,4830193
2010-10-11,848.89,904.0,847.0,873.69,1311586
2010-10-12,870.74,871.0,839.0,839.65,11471647
2010-10-13,807.71,823.0,806.0,814.01,1953746
2010-10-16,785.85,846.0,786.0,821.15,1044838
2010-10-17,853.93,854.0,854.0,825.36,319689
